"Area","Year","Month","Severity","Count","AreaPopulation","LengthofMotorway","LengthRuralARoad","LengthUrbanARoad","LengthRuralBRoad","LengthUrbanBRoad","LengthRuralCorURoad","LengthUrbanCorURoad","TotalRoadLength","Longitude","Latitude","AreaSize"
"Brighton and Hove",2019,"8","1",1,279920,0,4.7,24,1.6,12.7,18.1,315,385.1,-0.15081,50.8465,85371498.4019852
"Brighton and Hove",2019,"9","1",0,279920,0,4.7,24,1.6,12.7,18.1,315,385.1,-0.15081,50.8465,85371498.4019852
"Brighton and Hove",2019,"10","1",0,279920,0,4.7,24,1.6,12.7,18.1,315,385.1,-0.15081,50.8465,85371498.4019852
"Brighton and Hove",2019,"11","1",0,279920,0,4.7,24,1.6,12.7,18.1,315,385.1,-0.15081,50.8465,85371498.4019852
"Brighton and Hove",2019,"12","1",1,279920,0,4.7,24,1.6,12.7,18.1,315,385.1,-0.15081,50.8465,85371498.4019852
"Bristol, City of",2019,"1","1",1,469920,8.6,9.8,49.3,3,32.1,20.3,590.4,714.1,-2.57742,51.4711,236014216.884609
"Bristol, City of",2019,"2","1",0,469920,8.6,9.8,49.3,3,32.1,20.3,590.4,714.1,-2.57742,51.4711,236014216.884609
"Bristol, City of",2019,"3","1",1,469920,8.6,9.8,49.3,3,32.1,20.3,590.4,714.1,-2.57742,51.4711,236014216.884609
"Bristol, City of",2019,"4","1",1,469920,8.6,9.8,49.3,3,32.1,20.3,590.4,714.1,-2.57742,51.4711,236014216.884609
"Bristol, City of",2019,"5","1",0,469920,8.6,9.8,49.3,3,32.1,20.3,590.4,714.1,-2.57742,51.4711,236014216.884609
"Bristol, City of",2019,"6","1",0,469920,8.6,9.8,49.3,3,32.1,20.3,590.4,714.1,-2.57742,51.4711,236014216.884609
"Bristol, City of",2019,"7","1",0,469920,8.6,9.8,49.3,3,32.1,20.3,590.4,714.1,-2.57742,51.4711,236014216.884609
"Bristol, City of",2019,"8","1",0,469920,8.6,9.8,49.3,3,32.1,20.3,590.4,714.1,-2.57742,51.4711,236014216.884609
"Bristol, City of",2019,"9","1",0,469920,8.6,9.8,49.3,3,32.1,20.3,590.4,714.1,-2.57742,51.4711,236014216.884609
"Bristol, City of",2019,"10","1",0,469920,8.6,9.8,49.3,3,32.1,20.3,590.4,714.1,-2.57742,51.4711,236014216.884609
"Bristol, City of",2019,"11","1",0,469920,8.6,9.8,49.3,3,32.1,20.3,590.4,714.1,-2.57742,51.4711,236014216.884609
"Bristol, City of",2019,"12","1",0,469920,8.6,9.8,49.3,3,32.1,20.3,590.4,714.1,-2.57742,51.4711,236014216.884609
"Bromley",2019,"1","1",1,331192,0,10.7,45.2,2.5,15,57.7,436.5,567.7,0.039246,51.3727,150126941.207382
"Bromley",2019,"2","1",0,331192,0,10.7,45.2,2.5,15,57.7,436.5,567.7,0.039246,51.3727,150126941.207382
"Bromley",2019,"3","1",0,331192,0,10.7,45.2,2.5,15,57.7,436.5,567.7,0.039246,51.3727,150126941.207382
"Bromley",2019,"4","1",2,331192,0,10.7,45.2,2.5,15,57.7,436.5,567.7,0.039246,51.3727,150126941.207382
"Bromley",2019,"5","1",1,331192,0,10.7,45.2,2.5,15,57.7,436.5,567.7,0.039246,51.3727,150126941.207382
"Bromley",2019,"6","1",0,331192,0,10.7,45.2,2.5,15,57.7,436.5,567.7,0.039246,51.3727,150126941.207382
"Bromley",2019,"7","1",0,331192,0,10.7,45.2,2.5,15,57.7,436.5,567.7,0.039246,51.3727,150126941.207382
"Bromley",2019,"8","1",1,331192,0,10.7,45.2,2.5,15,57.7,436.5,567.7,0.039246,51.3727,150126941.207382
"Bromley",2019,"9","1",0,331192,0,10.7,45.2,2.5,15,57.7,436.5,567.7,0.039246,51.3727,150126941.207382
"Bromley",2019,"10","1",1,331192,0,10.7,45.2,2.5,15,57.7,436.5,567.7,0.039246,51.3727,150126941.207382
"Bromley",2019,"11","1",0,331192,0,10.7,45.2,2.5,15,57.7,436.5,567.7,0.039246,51.3727,150126941.207382
"Bromley",2019,"12","1",0,331192,0,10.7,45.2,2.5,15,57.7,436.5,567.7,0.039246,51.3727,150126941.207382
"Buckinghamshire",2019,"1","1",0,545859,37.8,166.9,55.2,77.9,15.4,1143.2,590.8,2091.4,-0.80573,51.7697,1564941422.89787
"Buckinghamshire",2019,"2","1",0,545859,37.8,166.9,55.2,77.9,15.4,1143.2,590.8,2091.4,-0.80573,51.7697,1564941422.89787
"Buckinghamshire",2019,"3","1",0,545859,37.8,166.9,55.2,77.9,15.4,1143.2,590.8,2091.4,-0.80573,51.7697,1564941422.89787
"Buckinghamshire",2019,"4","1",0,545859,37.8,166.9,55.2,77.9,15.4,1143.2,590.8,2091.4,-0.80573,51.7697,1564941422.89787
"Buckinghamshire",2019,"5","1",0,545859,37.8,166.9,55.2,77.9,15.4,1143.2,590.8,2091.4,-0.80573,51.7697,1564941422.89787
"Buckinghamshire",2019,"6","1",0,545859,37.8,166.9,55.2,77.9,15.4,1143.2,590.8,2091.4,-0.80573,51.7697,1564941422.89787
"Buckinghamshire",2019,"7","1",0,545859,37.8,166.9,55.2,77.9,15.4,1143.2,590.8,2091.4,-0.80573,51.7697,1564941422.89787
"Buckinghamshire",2019,"8","1",0,545859,37.8,166.9,55.2,77.9,15.4,1143.2,590.8,2091.4,-0.80573,51.7697,1564941422.89787
"Buckinghamshire",2019,"9","1",0,545859,37.8,166.9,55.2,77.9,15.4,1143.2,590.8,2091.4,-0.80573,51.7697,1564941422.89787
"Buckinghamshire",2019,"10","1",0,545859,37.8,166.9,55.2,77.9,15.4,1143.2,590.8,2091.4,-0.80573,51.7697,1564941422.89787
"Buckinghamshire",2019,"11","1",0,545859,37.8,166.9,55.2,77.9,15.4,1143.2,590.8,2091.4,-0.80573,51.7697,1564941422.89787
"Buckinghamshire",2019,"12","1",0,545859,37.8,166.9,55.2,77.9,15.4,1143.2,590.8,2091.4,-0.80573,51.7697,1564941422.89787
"Bury",2019,"1","1",0,193763,13.1,6.8,27.7,4.3,16,27.1,279.5,374.4,-2.3088,53.5931,99458514.2032928
"Bury",2019,"2","1",0,193763,13.1,6.8,27.7,4.3,16,27.1,279.5,374.4,-2.3088,53.5931,99458514.2032928
"Bury",2019,"3","1",0,193763,13.1,6.8,27.7,4.3,16,27.1,279.5,374.4,-2.3088,53.5931,99458514.2032928
"Bury",2019,"4","1",1,193763,13.1,6.8,27.7,4.3,16,27.1,279.5,374.4,-2.3088,53.5931,99458514.2032928
"Bury",2019,"5","1",1,193763,13.1,6.8,27.7,4.3,16,27.1,279.5,374.4,-2.3088,53.5931,99458514.2032928
"Bury",2019,"6","1",0,193763,13.1,6.8,27.7,4.3,16,27.1,279.5,374.4,-2.3088,53.5931,99458514.2032928
"Bury",2019,"7","1",0,193763,13.1,6.8,27.7,4.3,16,27.1,279.5,374.4,-2.3088,53.5931,99458514.2032928
"Bury",2019,"8","1",0,193763,13.1,6.8,27.7,4.3,16,27.1,279.5,374.4,-2.3088,53.5931,99458514.2032928
"Bury",2019,"9","1",0,193763,13.1,6.8,27.7,4.3,16,27.1,279.5,374.4,-2.3088,53.5931,99458514.2032928
"Bury",2019,"10","1",1,193763,13.1,6.8,27.7,4.3,16,27.1,279.5,374.4,-2.3088,53.5931,99458514.2032928
"Bury",2019,"11","1",0,193763,13.1,6.8,27.7,4.3,16,27.1,279.5,374.4,-2.3088,53.5931,99458514.2032928
"Bury",2019,"12","1",0,193763,13.1,6.8,27.7,4.3,16,27.1,279.5,374.4,-2.3088,53.5931,99458514.2032928
"Caerphilly",2019,"1","1",1,176735,0,43.2,15.4,18.8,22,244.6,286.1,632.5,-3.19753,51.65,277386291.900936
"Caerphilly",2019,"2","1",0,176735,0,43.2,15.4,18.8,22,244.6,286.1,632.5,-3.19753,51.65,277386291.900936
"Caerphilly",2019,"3","1",0,176735,0,43.2,15.4,18.8,22,244.6,286.1,632.5,-3.19753,51.65,277386291.900936
"Caerphilly",2019,"4","1",0,176735,0,43.2,15.4,18.8,22,244.6,286.1,632.5,-3.19753,51.65,277386291.900936
"Caerphilly",2019,"5","1",0,176735,0,43.2,15.4,18.8,22,244.6,286.1,632.5,-3.19753,51.65,277386291.900936
"Caerphilly",2019,"6","1",0,176735,0,43.2,15.4,18.8,22,244.6,286.1,632.5,-3.19753,51.65,277386291.900936
"Caerphilly",2019,"7","1",0,176735,0,43.2,15.4,18.8,22,244.6,286.1,632.5,-3.19753,51.65,277386291.900936
"Caerphilly",2019,"8","1",0,176735,0,43.2,15.4,18.8,22,244.6,286.1,632.5,-3.19753,51.65,277386291.900936
"Caerphilly",2019,"9","1",1,176735,0,43.2,15.4,18.8,22,244.6,286.1,632.5,-3.19753,51.65,277386291.900936
"Caerphilly",2019,"10","1",1,176735,0,43.2,15.4,18.8,22,244.6,286.1,632.5,-3.19753,51.65,277386291.900936
"Caerphilly",2019,"11","1",0,176735,0,43.2,15.4,18.8,22,244.6,286.1,632.5,-3.19753,51.65,277386291.900936
"Caerphilly",2019,"12","1",0,176735,0,43.2,15.4,18.8,22,244.6,286.1,632.5,-3.19753,51.65,277386291.900936
"Calderdale",2019,"1","1",0,207729,7.6,43.4,42.6,16.4,5.4,249.7,350.8,715.9,-1.9618,53.7205,363962000.32135
"Calderdale",2019,"2","1",0,207729,7.6,43.4,42.6,16.4,5.4,249.7,350.8,715.9,-1.9618,53.7205,363962000.32135
"Calderdale",2019,"3","1",0,207729,7.6,43.4,42.6,16.4,5.4,249.7,350.8,715.9,-1.9618,53.7205,363962000.32135
"Calderdale",2019,"4","1",0,207729,7.6,43.4,42.6,16.4,5.4,249.7,350.8,715.9,-1.9618,53.7205,363962000.32135
"Calderdale",2019,"5","1",1,207729,7.6,43.4,42.6,16.4,5.4,249.7,350.8,715.9,-1.9618,53.7205,363962000.32135
"Calderdale",2019,"6","1",0,207729,7.6,43.4,42.6,16.4,5.4,249.7,350.8,715.9,-1.9618,53.7205,363962000.32135
"Calderdale",2019,"7","1",0,207729,7.6,43.4,42.6,16.4,5.4,249.7,350.8,715.9,-1.9618,53.7205,363962000.32135
"Calderdale",2019,"8","1",1,207729,7.6,43.4,42.6,16.4,5.4,249.7,350.8,715.9,-1.9618,53.7205,363962000.32135
"Calderdale",2019,"9","1",0,207729,7.6,43.4,42.6,16.4,5.4,249.7,350.8,715.9,-1.9618,53.7205,363962000.32135
"Calderdale",2019,"10","1",0,207729,7.6,43.4,42.6,16.4,5.4,249.7,350.8,715.9,-1.9618,53.7205,363962000.32135
"Calderdale",2019,"11","1",0,207729,7.6,43.4,42.6,16.4,5.4,249.7,350.8,715.9,-1.9618,53.7205,363962000.32135
"Calderdale",2019,"12","1",0,207729,7.6,43.4,42.6,16.4,5.4,249.7,350.8,715.9,-1.9618,53.7205,363962000.32135
"Camden",2019,"1","1",0,217136,0,0,24,0,12.3,0,136,172.3,-0.16291,51.543,21778578.4040451
"Camden",2019,"2","1",2,217136,0,0,24,0,12.3,0,136,172.3,-0.16291,51.543,21778578.4040451
"Camden",2019,"3","1",0,217136,0,0,24,0,12.3,0,136,172.3,-0.16291,51.543,21778578.4040451
"Camden",2019,"4","1",2,217136,0,0,24,0,12.3,0,136,172.3,-0.16291,51.543,21778578.4040451
"Camden",2019,"5","1",0,217136,0,0,24,0,12.3,0,136,172.3,-0.16291,51.543,21778578.4040451
"Camden",2019,"6","1",0,217136,0,0,24,0,12.3,0,136,172.3,-0.16291,51.543,21778578.4040451
"Camden",2019,"7","1",0,217136,0,0,24,0,12.3,0,136,172.3,-0.16291,51.543,21778578.4040451
"Camden",2019,"8","1",0,217136,0,0,24,0,12.3,0,136,172.3,-0.16291,51.543,21778578.4040451
"Camden",2019,"9","1",0,217136,0,0,24,0,12.3,0,136,172.3,-0.16291,51.543,21778578.4040451
"Camden",2019,"10","1",0,217136,0,0,24,0,12.3,0,136,172.3,-0.16291,51.543,21778578.4040451
"Camden",2019,"11","1",0,217136,0,0,24,0,12.3,0,136,172.3,-0.16291,51.543,21778578.4040451
"Camden",2019,"12","1",0,217136,0,0,24,0,12.3,0,136,172.3,-0.16291,51.543,21778578.4040451
"Cardiff",2019,"1","1",0,357137,10.6,17.6,37.6,4.1,13.3,76.7,524,689.1,-3.22209,51.5025,149438516.277054
"Cardiff",2019,"2","1",0,357137,10.6,17.6,37.6,4.1,13.3,76.7,524,689.1,-3.22209,51.5025,149438516.277054
"Cardiff",2019,"3","1",0,357137,10.6,17.6,37.6,4.1,13.3,76.7,524,689.1,-3.22209,51.5025,149438516.277054
"Cardiff",2019,"4","1",1,357137,10.6,17.6,37.6,4.1,13.3,76.7,524,689.1,-3.22209,51.5025,149438516.277054
"Cardiff",2019,"5","1",1,357137,10.6,17.6,37.6,4.1,13.3,76.7,524,689.1,-3.22209,51.5025,149438516.277054
"Cardiff",2019,"6","1",0,357137,10.6,17.6,37.6,4.1,13.3,76.7,524,689.1,-3.22209,51.5025,149438516.277054
"Cardiff",2019,"7","1",0,357137,10.6,17.6,37.6,4.1,13.3,76.7,524,689.1,-3.22209,51.5025,149438516.277054
"Cardiff",2019,"8","1",1,357137,10.6,17.6,37.6,4.1,13.3,76.7,524,689.1,-3.22209,51.5025,149438516.277054
"Cardiff",2019,"9","1",0,357137,10.6,17.6,37.6,4.1,13.3,76.7,524,689.1,-3.22209,51.5025,149438516.277054
"Cardiff",2019,"10","1",0,357137,10.6,17.6,37.6,4.1,13.3,76.7,524,689.1,-3.22209,51.5025,149438516.277054
"Cardiff",2019,"11","1",0,357137,10.6,17.6,37.6,4.1,13.3,76.7,524,689.1,-3.22209,51.5025,149438516.277054
"Cardiff",2019,"12","1",0,357137,10.6,17.6,37.6,4.1,13.3,76.7,524,689.1,-3.22209,51.5025,149438516.277054
"Carmarthenshire",2019,"1","1",2,186125,3.2,139.2,14.9,184.6,17.7,1579.4,189.3,2220.6,-4.21109,51.895,2439507080.84095
"Carmarthenshire",2019,"2","1",2,186125,3.2,139.2,14.9,184.6,17.7,1579.4,189.3,2220.6,-4.21109,51.895,2439507080.84095
"Carmarthenshire",2019,"3","1",1,186125,3.2,139.2,14.9,184.6,17.7,1579.4,189.3,2220.6,-4.21109,51.895,2439507080.84095
"Carmarthenshire",2019,"4","1",0,186125,3.2,139.2,14.9,184.6,17.7,1579.4,189.3,2220.6,-4.21109,51.895,2439507080.84095
"Carmarthenshire",2019,"5","1",0,186125,3.2,139.2,14.9,184.6,17.7,1579.4,189.3,2220.6,-4.21109,51.895,2439507080.84095
"Carmarthenshire",2019,"6","1",0,186125,3.2,139.2,14.9,184.6,17.7,1579.4,189.3,2220.6,-4.21109,51.895,2439507080.84095
"Carmarthenshire",2019,"7","1",0,186125,3.2,139.2,14.9,184.6,17.7,1579.4,189.3,2220.6,-4.21109,51.895,2439507080.84095
"Carmarthenshire",2019,"8","1",0,186125,3.2,139.2,14.9,184.6,17.7,1579.4,189.3,2220.6,-4.21109,51.895,2439507080.84095
"Carmarthenshire",2019,"9","1",0,186125,3.2,139.2,14.9,184.6,17.7,1579.4,189.3,2220.6,-4.21109,51.895,2439507080.84095
"Carmarthenshire",2019,"10","1",1,186125,3.2,139.2,14.9,184.6,17.7,1579.4,189.3,2220.6,-4.21109,51.895,2439507080.84095
"Carmarthenshire",2019,"11","1",0,186125,3.2,139.2,14.9,184.6,17.7,1579.4,189.3,2220.6,-4.21109,51.895,2439507080.84095
"Carmarthenshire",2019,"12","1",0,186125,3.2,139.2,14.9,184.6,17.7,1579.4,189.3,2220.6,-4.21109,51.895,2439507080.84095
"Central Bedfordshire",2019,"1","1",0,284688,18.1,61.5,12.9,63.5,7.5,497.9,226.7,918.1,-0.47754,51.999,715665966.74276
"Central Bedfordshire",2019,"2","1",0,284688,18.1,61.5,12.9,63.5,7.5,497.9,226.7,918.1,-0.47754,51.999,715665966.74276
"Central Bedfordshire",2019,"3","1",1,284688,18.1,61.5,12.9,63.5,7.5,497.9,226.7,918.1,-0.47754,51.999,715665966.74276
"Central Bedfordshire",2019,"4","1",2,284688,18.1,61.5,12.9,63.5,7.5,497.9,226.7,918.1,-0.47754,51.999,715665966.74276
"Central Bedfordshire",2019,"5","1",0,284688,18.1,61.5,12.9,63.5,7.5,497.9,226.7,918.1,-0.47754,51.999,715665966.74276
"Central Bedfordshire",2019,"6","1",2,284688,18.1,61.5,12.9,63.5,7.5,497.9,226.7,918.1,-0.47754,51.999,715665966.74276
"Central Bedfordshire",2019,"7","1",0,284688,18.1,61.5,12.9,63.5,7.5,497.9,226.7,918.1,-0.47754,51.999,715665966.74276
"Central Bedfordshire",2019,"8","1",1,284688,18.1,61.5,12.9,63.5,7.5,497.9,226.7,918.1,-0.47754,51.999,715665966.74276
"Central Bedfordshire",2019,"9","1",1,284688,18.1,61.5,12.9,63.5,7.5,497.9,226.7,918.1,-0.47754,51.999,715665966.74276
"Central Bedfordshire",2019,"10","1",0,284688,18.1,61.5,12.9,63.5,7.5,497.9,226.7,918.1,-0.47754,51.999,715665966.74276
"Central Bedfordshire",2019,"11","1",1,284688,18.1,61.5,12.9,63.5,7.5,497.9,226.7,918.1,-0.47754,51.999,715665966.74276
"Central Bedfordshire",2019,"12","1",2,284688,18.1,61.5,12.9,63.5,7.5,497.9,226.7,918.1,-0.47754,51.999,715665966.74276
"Ceredigion",2019,"1","1",0,70639,0,98.1,0.6,201.3,1.2,1004.3,28,1404.4,-3.94993,52.298,1806776236.59684
"Ceredigion",2019,"2","1",0,70639,0,98.1,0.6,201.3,1.2,1004.3,28,1404.4,-3.94993,52.298,1806776236.59684
"Ceredigion",2019,"3","1",0,70639,0,98.1,0.6,201.3,1.2,1004.3,28,1404.4,-3.94993,52.298,1806776236.59684
"Ceredigion",2019,"4","1",2,70639,0,98.1,0.6,201.3,1.2,1004.3,28,1404.4,-3.94993,52.298,1806776236.59684
"Ceredigion",2019,"5","1",0,70639,0,98.1,0.6,201.3,1.2,1004.3,28,1404.4,-3.94993,52.298,1806776236.59684
"Ceredigion",2019,"6","1",0,70639,0,98.1,0.6,201.3,1.2,1004.3,28,1404.4,-3.94993,52.298,1806776236.59684
"Ceredigion",2019,"7","1",0,70639,0,98.1,0.6,201.3,1.2,1004.3,28,1404.4,-3.94993,52.298,1806776236.59684
"Ceredigion",2019,"8","1",0,70639,0,98.1,0.6,201.3,1.2,1004.3,28,1404.4,-3.94993,52.298,1806776236.59684
"Ceredigion",2019,"9","1",1,70639,0,98.1,0.6,201.3,1.2,1004.3,28,1404.4,-3.94993,52.298,1806776236.59684
"Ceredigion",2019,"10","1",0,70639,0,98.1,0.6,201.3,1.2,1004.3,28,1404.4,-3.94993,52.298,1806776236.59684
"Ceredigion",2019,"11","1",1,70639,0,98.1,0.6,201.3,1.2,1004.3,28,1404.4,-3.94993,52.298,1806776236.59684
"Ceredigion",2019,"12","1",1,70639,0,98.1,0.6,201.3,1.2,1004.3,28,1404.4,-3.94993,52.298,1806776236.59684
"Cheshire East",2019,"1","1",3,390556,29.4,199.9,58.5,62.4,29,768,558.9,1711.1,-2.29299,53.1679,1166309993.73187
"Cheshire East",2019,"2","1",4,390556,29.4,199.9,58.5,62.4,29,768,558.9,1711.1,-2.29299,53.1679,1166309993.73187
"Cheshire East",2019,"3","1",2,390556,29.4,199.9,58.5,62.4,29,768,558.9,1711.1,-2.29299,53.1679,1166309993.73187
"Cheshire East",2019,"4","1",0,390556,29.4,199.9,58.5,62.4,29,768,558.9,1711.1,-2.29299,53.1679,1166309993.73187
"Cheshire East",2019,"5","1",0,390556,29.4,199.9,58.5,62.4,29,768,558.9,1711.1,-2.29299,53.1679,1166309993.73187
"Cheshire East",2019,"6","1",0,390556,29.4,199.9,58.5,62.4,29,768,558.9,1711.1,-2.29299,53.1679,1166309993.73187
"Cheshire East",2019,"7","1",2,390556,29.4,199.9,58.5,62.4,29,768,558.9,1711.1,-2.29299,53.1679,1166309993.73187
"Cheshire East",2019,"8","1",0,390556,29.4,199.9,58.5,62.4,29,768,558.9,1711.1,-2.29299,53.1679,1166309993.73187
"Cheshire East",2019,"9","1",1,390556,29.4,199.9,58.5,62.4,29,768,558.9,1711.1,-2.29299,53.1679,1166309993.73187
"Cheshire East",2019,"10","1",3,390556,29.4,199.9,58.5,62.4,29,768,558.9,1711.1,-2.29299,53.1679,1166309993.73187
"Cheshire East",2019,"11","1",1,390556,29.4,199.9,58.5,62.4,29,768,558.9,1711.1,-2.29299,53.1679,1166309993.73187
"Cheshire East",2019,"12","1",2,390556,29.4,199.9,58.5,62.4,29,768,558.9,1711.1,-2.29299,53.1679,1166309993.73187
"Cheshire West and Chester",2019,"1","1",1,353362,25.4,134.7,44.1,67.9,20,675.7,444.7,1433.9,-2.70298,53.1634,941200809.474274
"Cheshire West and Chester",2019,"2","1",1,353362,25.4,134.7,44.1,67.9,20,675.7,444.7,1433.9,-2.70298,53.1634,941200809.474274
"Cheshire West and Chester",2019,"3","1",0,353362,25.4,134.7,44.1,67.9,20,675.7,444.7,1433.9,-2.70298,53.1634,941200809.474274
"Cheshire West and Chester",2019,"4","1",3,353362,25.4,134.7,44.1,67.9,20,675.7,444.7,1433.9,-2.70298,53.1634,941200809.474274
"Cheshire West and Chester",2019,"5","1",1,353362,25.4,134.7,44.1,67.9,20,675.7,444.7,1433.9,-2.70298,53.1634,941200809.474274
"Cheshire West and Chester",2019,"6","1",1,353362,25.4,134.7,44.1,67.9,20,675.7,444.7,1433.9,-2.70298,53.1634,941200809.474274
"Cheshire West and Chester",2019,"7","1",0,353362,25.4,134.7,44.1,67.9,20,675.7,444.7,1433.9,-2.70298,53.1634,941200809.474274
"Cheshire West and Chester",2019,"8","1",0,353362,25.4,134.7,44.1,67.9,20,675.7,444.7,1433.9,-2.70298,53.1634,941200809.474274
"Cheshire West and Chester",2019,"9","1",1,353362,25.4,134.7,44.1,67.9,20,675.7,444.7,1433.9,-2.70298,53.1634,941200809.474274
"Cheshire West and Chester",2019,"10","1",0,353362,25.4,134.7,44.1,67.9,20,675.7,444.7,1433.9,-2.70298,53.1634,941200809.474274
"Cheshire West and Chester",2019,"11","1",1,353362,25.4,134.7,44.1,67.9,20,675.7,444.7,1433.9,-2.70298,53.1634,941200809.474274
"Cheshire West and Chester",2019,"12","1",1,353362,25.4,134.7,44.1,67.9,20,675.7,444.7,1433.9,-2.70298,53.1634,941200809.474274
"City of London",2019,"1","1",0,8765,0,0,7.7,0,0.7,0,21.2,29.6,-0.09351,51.5156,3146884.22633362
"City of London",2019,"2","1",0,8765,0,0,7.7,0,0.7,0,21.2,29.6,-0.09351,51.5156,3146884.22633362
"City of London",2019,"3","1",0,8765,0,0,7.7,0,0.7,0,21.2,29.6,-0.09351,51.5156,3146884.22633362
"City of London",2019,"4","1",0,8765,0,0,7.7,0,0.7,0,21.2,29.6,-0.09351,51.5156,3146884.22633362
"City of London",2019,"5","1",0,8765,0,0,7.7,0,0.7,0,21.2,29.6,-0.09351,51.5156,3146884.22633362
"City of London",2019,"6","1",0,8765,0,0,7.7,0,0.7,0,21.2,29.6,-0.09351,51.5156,3146884.22633362
"City of London",2019,"7","1",0,8765,0,0,7.7,0,0.7,0,21.2,29.6,-0.09351,51.5156,3146884.22633362
"City of London",2019,"8","1",0,8765,0,0,7.7,0,0.7,0,21.2,29.6,-0.09351,51.5156,3146884.22633362
"City of London",2019,"9","1",0,8765,0,0,7.7,0,0.7,0,21.2,29.6,-0.09351,51.5156,3146884.22633362
"City of London",2019,"10","1",1,8765,0,0,7.7,0,0.7,0,21.2,29.6,-0.09351,51.5156,3146884.22633362
"City of London",2019,"11","1",0,8765,0,0,7.7,0,0.7,0,21.2,29.6,-0.09351,51.5156,3146884.22633362
"City of London",2019,"12","1",0,8765,0,0,7.7,0,0.7,0,21.2,29.6,-0.09351,51.5156,3146884.22633362
"Conwy",2019,"1","1",0,114196,0,53.3,16.3,98.5,8.4,586.1,187.1,1025.5,-3.74646,53.1474,1149818292.44601
"Conwy",2019,"2","1",0,114196,0,53.3,16.3,98.5,8.4,586.1,187.1,1025.5,-3.74646,53.1474,1149818292.44601
"Conwy",2019,"3","1",0,114196,0,53.3,16.3,98.5,8.4,586.1,187.1,1025.5,-3.74646,53.1474,1149818292.44601
"Conwy",2019,"4","1",1,114196,0,53.3,16.3,98.5,8.4,586.1,187.1,1025.5,-3.74646,53.1474,1149818292.44601
"Conwy",2019,"5","1",0,114196,0,53.3,16.3,98.5,8.4,586.1,187.1,1025.5,-3.74646,53.1474,1149818292.44601
"Conwy",2019,"6","1",0,114196,0,53.3,16.3,98.5,8.4,586.1,187.1,1025.5,-3.74646,53.1474,1149818292.44601
"Conwy",2019,"7","1",0,114196,0,53.3,16.3,98.5,8.4,586.1,187.1,1025.5,-3.74646,53.1474,1149818292.44601
"Conwy",2019,"8","1",0,114196,0,53.3,16.3,98.5,8.4,586.1,187.1,1025.5,-3.74646,53.1474,1149818292.44601
"Conwy",2019,"9","1",0,114196,0,53.3,16.3,98.5,8.4,586.1,187.1,1025.5,-3.74646,53.1474,1149818292.44601
"Conwy",2019,"10","1",0,114196,0,53.3,16.3,98.5,8.4,586.1,187.1,1025.5,-3.74646,53.1474,1149818292.44601
"Conwy",2019,"11","1",0,114196,0,53.3,16.3,98.5,8.4,586.1,187.1,1025.5,-3.74646,53.1474,1149818292.44601
"Conwy",2019,"12","1",0,114196,0,53.3,16.3,98.5,8.4,586.1,187.1,1025.5,-3.74646,53.1474,1149818292.44601
"Cornwall",2019,"1","1",1,563695,0,310.4,29.1,346.9,15.1,3402.9,433,4635.3,-4.64254,50.4502,3611082022.91543
"Cornwall",2019,"2","1",0,563695,0,310.4,29.1,346.9,15.1,3402.9,433,4635.3,-4.64254,50.4502,3611082022.91543
"Cornwall",2019,"3","1",3,563695,0,310.4,29.1,346.9,15.1,3402.9,433,4635.3,-4.64254,50.4502,3611082022.91543
"Cornwall",2019,"4","1",0,563695,0,310.4,29.1,346.9,15.1,3402.9,433,4635.3,-4.64254,50.4502,3611082022.91543
"Cornwall",2019,"5","1",2,563695,0,310.4,29.1,346.9,15.1,3402.9,433,4635.3,-4.64254,50.4502,3611082022.91543
"Cornwall",2019,"6","1",2,563695,0,310.4,29.1,346.9,15.1,3402.9,433,4635.3,-4.64254,50.4502,3611082022.91543
"Cornwall",2019,"7","1",2,563695,0,310.4,29.1,346.9,15.1,3402.9,433,4635.3,-4.64254,50.4502,3611082022.91543
"Cornwall",2019,"8","1",1,563695,0,310.4,29.1,346.9,15.1,3402.9,433,4635.3,-4.64254,50.4502,3611082022.91543
"Cornwall",2019,"9","1",3,563695,0,310.4,29.1,346.9,15.1,3402.9,433,4635.3,-4.64254,50.4502,3611082022.91543
"Cornwall",2019,"10","1",4,563695,0,310.4,29.1,346.9,15.1,3402.9,433,4635.3,-4.64254,50.4502,3611082022.91543
"Cornwall",2019,"11","1",1,563695,0,310.4,29.1,346.9,15.1,3402.9,433,4635.3,-4.64254,50.4502,3611082022.91543
"Cornwall",2019,"12","1",2,563695,0,310.4,29.1,346.9,15.1,3402.9,433,4635.3,-4.64254,50.4502,3611082022.91543
"County Durham",2019,"1","1",1,518562,22.9,201.4,27.5,223.3,26.4,1244,619.8,2392.6,-1.84047,54.6851,2232323752.65154
"County Durham",2019,"2","1",2,518562,22.9,201.4,27.5,223.3,26.4,1244,619.8,2392.6,-1.84047,54.6851,2232323752.65154
"County Durham",2019,"3","1",2,518562,22.9,201.4,27.5,223.3,26.4,1244,619.8,2392.6,-1.84047,54.6851,2232323752.65154
"County Durham",2019,"4","1",2,518562,22.9,201.4,27.5,223.3,26.4,1244,619.8,2392.6,-1.84047,54.6851,2232323752.65154
"County Durham",2019,"5","1",0,518562,22.9,201.4,27.5,223.3,26.4,1244,619.8,2392.6,-1.84047,54.6851,2232323752.65154
